text,label
"ısısı kesinlikle yeterli değil.neredeyse elinizle tutsanız tutarsınız,ısı eşit dağılmıyor,mutlaka etin resistans üzerine denkgetidmeniz lazim onda bile garim saat bi saat pismesini bekliyorsunuz.",Negative
 filmi kurtarıcak iki sahne adam sandler ın cep telefonunun çaldığı sahnelerdir .cep telefonu melodisi için izlerim yani bu filmi hatta o cep telefonu yeni bir filmde oynarsa mutluluktan havaya uçarım gişe manyağı yaparım o filmi ??????!!!!!!!?????? ,Negative
Bende de bu model den var ama keserken birden  içinde bulunan küçük yuvarlak mil kurtuluyor zırt birt anca onu yerinden çıkartıp tekrar takıyorum bozuk cihaz Philips e yakıştıramadım😔😔,Negative
" Demirkubuz, bunalım takılıyor. Tiyatro yapsa daha doğru olur. ",Negative
 Mahsun kanald de ki cinemania programında neden güneşi gördüm filminin! Almanya da daha geç gösterime girdiğini açıklarken şöyle dedi.Almanyada sinemalara video çekim aletleriyle girmek yasak olmadığı için filmin korsan versiyonları erkenden piyasaya düşüp filmin gişesini etkilemesini engellemek istedik.Ve ekledi ama burda suçlu olan Alman devleti değil çünkü sinemada korsan çekimleri yine bizim insanımız yapıyor .Bu sözleri bile Mahsun hakkındaki düşüncelerimin ne kadar doğru olduğunu gösteriyor.Söz konusu olan kendi devleti olunca onu yerden yere vurmayı görev edinen bu şahıs başka devletlere ne kadar da hoşgörülü bakıyor değil mi?Siz devam edin arkadaşlar bu filmi ve Mahsunu ellerinizin üstünde tutup koyacak yer bulamamaya devam edin komik duruma düşmek sizi yaralamıyor anlaşılan. ,Negative
"üründe kesinlikle kedi otu yok ve yavru kedilere göre çok ağır. biliyorum kediden kediye değişir ama 5 farklı kedide denedik, henüz ilgilenen olmadı maalesef. ",Negative
evet yenilendi inceldi bezler eskileri gibi suyu tutmuyor sizdiriyor memnun değiliz bizde ama marketler de aynı ürün var :( eskiden 12 sattı bile sızdırma olmuyordu şimdi 5 saati geçmiyor ,Negative
 Troya bu filmin yanında sanat harikası..film okadar basitti ki!Benim bu filmde öğrendiğim İskender’in gay olduğu..Başka hiç birşey öğrenmedim...Ve de gerçekten birçok masraftan kaçınılmıştı.Koskoca imparator bez parçasıyla savaşa gidiyordu.Kısacası zaman kaybıydı.. ,Negative
"ürün plastik çok kötü bu paraya değmez bunu tuş sesleri çok felaket
sesli ve çok sert maus öle bildiğiniz 20 tllik maus tan farkı yok pişman
oldum aldiğima almiş bulundum görerek almak en mantıklısı bence",Negative
iğrençtibu oteli arkadaşlarımızın ortak organizasyonu ile tercih ettik otelin konumu çok güzel yeşil alan harika animasyon ekibi çok iyi oda temiliğini yapan bayan çok başarılı yemekleri berbattı yatılı okul yemeklerini hiç aratmadı yemekhane çok pisti havuza girişte hiç bir hijyen yoktu  yıl otele gitmesem bir daha tercih etmeyeceğim bir otel,Negative
arkadaslar kesinlikle almayin  resmen para tuzagi  hicbir etkisi yok ve zarar verici,Negative
bu yelloz herkese hayır diyordu şimdi buna hayır deme zamanıdır,Negative
" Bu tarz filmler ne amaçla çekilir?Niye boşuna bu kadar zaman harcanılır?Haluk Bilginer,Fatih Akın ve Birol Ünel bu filmde rol almayı nasıl kabul edebilirler?Ve ben bu filmi neden izledim?Sadece Bilginer ve Ünelin oyunculuk olarak nasıl bir iş çıkardıklarını izlemek için sabredilecek bir film.4/10 ",Negative
"ben 2 tane aldım. fakat gelen ürün her zaman kullandığım kalitede değil. daha ince, sürekli sızdırıyor.",Negative
"kırmızı modeli geldi bana, ürünün çelik örgüsü ve kaplaması iyi fakat kilit mekanizması plastik zorlandığında açılıyor. anahtar da iki adet geliyor.",Negative
çok kötüüüüüotel tek kelimeyle gerçekten iyi değildi diğer gittiğim yıldızlı otellere göre cok kötüydü otel çalışanları ve garsonları gerçeten çok acemi ve ciddiyesizdi sürekli kendi aralarında gülüp eglenip ukala ca davranıyorlardı garsondan su istedim ve diğer arkadaşları arasında birseyler söyleyiip güldler otelde yabancı turistlere ilgi alaka daha çoktu yapılan yemeklerden tutun çalan müziklere kadar hep onların zevkine göreydi gün kaldık inanki gün tavuk ve hindi yedik gün üst üste hindi vardı yemekler tuzsus kuru lezzetsizdi hayatım boyunca birdaha asla gitmiceğim otel aynı gün öğlen yemek çıkarmışlar balık tavuk ızgara tavuk şinitsel tavuk sote tavuk yemeyen ne yesin burda döner takmışlar ekmek arası veriolar porsiyn vermio resmen ben kendimi orda bedava döner ekmek kuyrugunda hissettim ne bir ilgi ne bir güleryüz tesekkür ediyoruz cvp alamıoruz bir aksam orkesra geldi onlarda yabancıydı hayatta en nefret ettiğim şey yabncı müzik ve bana orda gerçekten gün gına geldi aksam çocuk eğlenceleri oluyordu kişi ikiside yabancı ne bizim çocuklar onları ne onlar çocukları anlamıyorudu Türklere ilgi hiç yoktuuuuu  yabancıların cocuklarını hep eglendirdiler verdiğimz paraya hiç değmedi ne doğrudüzgün yedik içtik nede eğlenebildik sabahın köründe kalkıp şezlong kapıp kahvaltıya gidiorduk yoksa vay halimize odalarda eksik çoktu vc pisti koku vardı çocuk yatagı istedik kalmadı dediler ben ay önceden yer ayırttım ona göre ayarlasalardı gerçekten hayal kırıklıgı oteli girişte çalısan arkadaş gayet iyi yüzümüze çıkarken arabaya bavulları getrdi arkasına bakmadan gülegüle demeden çıktı gitti bence oteli bu hale getrenler çalışanlar başta aşçılar olmak üzere garsonlarıda yenilerseler oteli kurtarabilirler çünkü yorumları okudum hemn hemen herkes aynı şikayette bulunmuş umarım kendi açılarından birşeyler yaparlar ama aslaaaaaa ve aslaaaaaaaa gitmem birdaha,Negative
kediler hiç begenmedi 3 kedim var açlıkdan ölcekler inat ettiler yemiyolar  bidaha almam bundan sokak kedilerine verdim onlarda  biraz yiyip bırakıyo almayın aldırmayın pişman olursunuz,Negative
Eger sen cirkinsen Ölsün kendine güzelim diyenler ,Negative
ürünü bir süredir takip ediyorum fakat fiyatında bir değişiklik olmamış ki zaten bu civardaydı. şu an daha uygun olan yerler var ha gibi,Negative
Garantiyi uzatın 3. Yilda garantis bittikten 6 ay sonra motor yandı ve 1300 tlye değiştirdiler,Negative
çantayı yağmurlu havada kulandıktan sonra anladım ki çok kötü derecede su alıyor içinde ıslanmadık eşyam kalmadı ntebook dahil üst gözün üst kısmından yırtılmalar başladı. almayın bence su geçirmez falan da değil kullnışlı ama içine koyduğunuz şeyleri koruyamıyor,Negative
çok kötüydütatilimiz berbart oldu otelegidtiğime pişman oldum neden diye sorarsanız dahâaaaa   metre çıktık odayaancak oyle ulaşabildik çok berbattı batdaklar havuzun içinde yüzüyordu siz o otele giderseniz benim yazdıklarım şeyleri yazar ve pişman olursunuz  ben  yaşındayım bana yatak yoktu odada televizyon yoktu kılıma bozuktu lobi deki tuveletlere kokudan girilmiyordu hayatımda hiç bukadar kotü değildi odaları irençti tatilimiz berbart geçti,Negative
 Denzel washington'a olan sevgimden dolayı gittigim bir filmdi.Ama bu kadar kopuk seneryosu olan bu kadar sacma bir filmde oynadıgı icin onun adına üzülüyorum.. ,Negative
 Sessizlik filme o kadar çok hakim ki... Çok sıkıcı çok çokkk... ,Negative
 bu filmin türüne komedide yazılmış filmde komedini ’k’ si bile yok 10 üzerinden 3 ideal bu filme cünkü cok sıkıcı ,Negative
 senaryo cok dar olmasına ragmen yinede iyi işlenememiş cem yılmaz komedide kalsın bence dram pek ona gore degil ,Negative
iğrenç bir yerbir tane memnun müşteri görmedim çok pişmanız oraya gittiğimize bu kadar iğrenç bir işletme olamaz güvenlik kelimenin tam anlamıyla sıfır hırsızlık olayı bile oldu kamera yok bişe yok tabi olur orada çalışan gençlerle olan diyaloglarımızda sigortasız çalıştırıldıklarını öğrendik odalar zaten pis havuz pis işletme sahipleri gereksiz bir kibre sahip kaç tane müşteriye bağırdıklarını ve onlarla kavga ettiklerini gördük hiç bir artı yanı yok maalesef tatilinizi berbat etmek istemiyorsanız sakın gitmeyin bir çok müşterinin dava açacağını öğrendik inşallah hakettikleri cezayı çekerler,Negative
Hadi lan sen adam olsan bu ülke için canını ortaya koymuş bir Cumhurbaşkanına gelip aptal aptal konuşmazdın ,Negative
 Berbat. ancak ortaokul çocuğunun ilgisini çekebilecek bir film. onlara da izletmemek iyi olur. ,Negative
 büyük hayal kırıklığına uğradım sadece 3 defa gülümsedim film sırf mesaj içerikli komedi namına 0 diyorum gülmek için gidicekseniz asla gitmeyin ,Negative
 şimdi bu flimse diğer yorumladığımız şeylere başka bi isim bulmalıyız.1 km yanına bile yaklaşmayın.1 puan verirsem kendimle çelişirim eksi puan tanıtılırsa puan veririm. ,Negative
 Vakit kaybı bir filmdi...Lost ve Breson Break kahramanları bu filmi kurtarmak için yatmemiş. ,Negative
 ya bu bnce sıradan bi film iki kapi oynaması bi kapı gıcırtısı ıkı acayıp ses bide ikidebir cıgıran kadın filmi bitirmişler... ,Negative
 berbat bi filmdi..zamanınıza yazık izlemeyin sakın.. ,Negative
 evet güzel etkileyici bir film ancak bütü oscarları hakedecek kadar da değil.. bu türde gerek iran sineması gerek kore yapımı iyi filmler izledim bu filmin şansı amerika ve ingiltere ortak yapımı oluşu zira bundan daha çok oskarı hakedecek filmler var..10/7 ,Negative
sünger olanlar daha iyi en azından rahatsız etmiyor,Negative
 film baştan sona acitasyon konu güsel ama çok çok abartılmış 10 üzeinden 4 ancak alır. ,Negative
"demliğin içindeki süzgeç yukarı kadar olmadığı için çay doldururken tortular bardağa geliyor. bu yüzden üst kısma çok fazla çay doldurulamıyor. Eski Arçelik çaycımızda süzgeç yukarı kadardı , hiç böyle bir sorun yaşamamıştık. sadece görüntü güzel",Negative
" Filmin bazı yerleri mantık dışı, o yüzden pek inandırıcı gelmedi bana. Luc Besson'dan daha gerçekçi bir senaryo beklerdim doğrusu. Vakit geçirmek için izlenebilir. (10/6) ",Negative
"dymo letratag etiket makinası kullanıyorsanız, doğal olarak bu orjial etiket çeşitlerini kullanacaksınız. yapışkanı çok kaliteli... tüm plastik renk çeşitlerini tullanıyorum. ancak; makinayla birlikte gelen beyaz kağıt şeriti çok sevdim.",Negative
 Bu sekiz gün serisinde sadece dilberin sekiz gününü beğendim.Alinin sekiz günü biraz zeynep filmine benziyordu.Herhangi bir yenilik veya değişiklik bulamadım.Filmdeki donukluk bir türlü kaybolmadı. 4/10 ,Negative
Ürüne bir yıldız verdim yorumumun okunacağını tahmin ederek. Ürün çok iyi alınmasını tavsiye ederim ama beyaz tavsiye etmem 1.5 yıl kadar süredir siyahını kullanıyorum. Plastik olunca üzeri yağ lekesi gibi oldu nokta nokta. neyle silsemde çıkmıyor. Tahminim beyaz olsa sararmıştı çoktan.,Negative
" Biz abartmayı severiz bilirdim de bu kadarını görmemiştim.Sözün bittiği yer herhalde burası.Gösterimde olduğu günden bu yana Türkiyedeki 1.140 sinema salonunun sadece 674ünde gösterilmeye layık görülmüş,5 haftada 900 bin seyirciyi bu kadar abartıya rağmen zor toplamış,hiçbir yazar ve eleştirmenden bir tek olumlu yorum alıp bunu film afişine bile koyamamış,filmdeki müziklerden başka herşeyin yapay ve sığ olduğu,yarısı yatakta geçen bir filme bu kadar ağlanır.Durmak yok ağlamaya devam... ",Negative
 senarist Haluk Özenç ilk filmi gibi 'Fasulye'den filmer yazmaya devsam ediyor.. ,Negative
 filmi hic begenmedim..vaktimi harcadığım icinde pismanım tavsiye etmiyorum ,Negative
rezaletinternetten baktık görüntüsü güzel diye aldandık tam pansiyon gittik içecekler parayla sabah kahvaltısısn da herşey sabit peynirleri kokusu berbat öğle ve akşam yemeklerin de sabit makarna çeşitleri çalışanlara hiç izin yok öyle ki otelin sahibi eşi anne babası hep bi hizmet halin de kim çalışan kim patron belli deyil sivrisinekten geçilmiyor oda temizliği berbat havluların kokusu klozettin bozukluğu insanın canına yetiyor hiçbir aktivitesi yok para kazanmak için herşeyi kısıtlamışlar havuzları internetten gözüktüğü gibi asla değill çocuk havuzu pislikten gözükmüyor busebebden dolayı kendi kızım dahil tüm çocuklar hastalandı diğer havuzlarda elektirik parası gidecek diye hiç temizlenmiyor üzerin de katman katman yağlar ve kıllar vardı söylediğimiz zaman şikayetlerimizi duymamazlıktan geliyorlardı,Negative
romandan çok biyografi tadında olmuş.... ömer hayyam ve dostları.... sürükleyici ve etkileyiciydi... daha sonrasında benjamin in rubaiyatı bulmak için çabaları takdire şayan. fakat çok fazla dolaylı cümleler var... kitabın yarısından sonra çok sıkıldım..emeğe saygı duyduğumdan dolayı da sonuna kadar da okudum.,Negative
" Kral çıplak, kral çıplak, kral çıplak... Kötü bir film. ",Negative
berbatotel dış mimarisi olarak yapıldığı yıllar için güzel ancak içi okadar eski ve kalitesizki inanılmaz ) banyoda duş perdesi var )heryer pas içinde )halı berbat kokuyor )kağıt terlik bile yok )içerideki havlular   li yıllardan kalma plaj havluları   li yıllardan kalma gibi ) yemekler berbat ya aç kalın yada ishal olun )a la cart ı denemeyin sizi tanımadığınız insanlarla ağız ağıza oturtuorlar ) denizi çok kirli ve berbat ) personeli saygısız   i   tl ye çalıştırılan stajer  )alkol alıyorsanız biranızı iğrenç kokan plastik bardakta içmek zorundasınız kesinlikle gitmeyin pişman olursunuz bu otele kim  yıldız vermiş anlamadım ben gittim pişmanımotel yönetimin cevabi:   banyoda duş perdesi oldugu dogrudur   pas nerede ise bize söylenirse memnun oluruz ve hemen tedbir alırız   halı berbat kokuyorsa bilgimiz dışında bir olay vardır ve tarafımıza bilgi verildiği takdirde oda degişimi yapılabilirdi yada halı kokusunu gidermek için başka çalışmalar yapılabilirdi   kagıt terlik yada havlu terlik konseptimizde olmadıgı gibi böyle bir hizmetide taahhüt etmiyoruz   havlularımız bakımlı temiz ve kullanılabilri durumdadır   yemekler konusunda özellikle konaklamaları sırasında yedikleri yemeklere berbat diye hitap etmek yanlış bir ifade tarzıdır yemekler herkesin begenerek ve ovgu dolu sozlere mazhar kalan bir şekilde kendilerine sunulmaktadır özellikle sarf ettikleri berbat kelimesi ne sitenize nede kendilerine yakışmamıştır   a la carte restoranlarımızda balık ve Türk restoranlarımızda agız agıza degilde yan yana oturdukları dogrudur masalar piknik tarzı büyük masalar oldugu için rahatlıkla  ayrı aile oturup yemek yerler ve bugune kadarda bundan dolayı hiçbir şikayet alınmadıgı açıktır   denizimiz kirli degil ama dalgalı oldugu için yaz aylarında çok sık olmamakla birlikte yosun getirmekte ve kumun hareketinden dolayıda bulanık olmaktadır ama hiçbir zaman berbat olmamıştır özellikle sahildeki kumumuz herkesin övgüsünü hak etmektedir   personelimiz haddi olmadan kimseye ne saygısızlık yapabilir nede yanlış br şeyler söyliyebilir yanlış anlamadan kaynaklanan herhangi bir şey varsada bunun idareye iletilmesi gerekirdi             havuz ve sahilde güvenlik ve saglık açısından polikarbon bardaklarla servis yapılmakta ve hijyenik açıdan kesinlikle bir sakınca oluşturmamaktadır,Negative
ürünü aldım iki günde teslim edildi ama makine çok sesli çalışıyor.,Negative
kötüydü   öncelikle odalardan başlayayım odayı ilk gördüğümde şoka girdim oda  metrekarelik gördüğüm en uyduruk odaydı resepsiyonu aradık ve başka odaları var mı diye sorduk yok dediler ikı adet tek kişilik yatak koymuşlar evliyiz dedik lütfen düzeltin bu yatakları dedik hiç oraları olmadılar biz yatakları birleştirdik bunun yanı sıra sabah erken saatte ve akşam geç saatte kesinlikle sıcak su yok denizi çok kötüydü yangın çıkmış birkaç yıl önce ve bu şekilde kalmış denizi temizliğe gerek duyulmamış ayrıca iskelede güneşlenirken dikkat edin ayağınıza taşlar kumlar gelebilir hiç temiz bir otel değildi yemekleride vasat denebilir bu otele beş yıldızlı demek gittiğimiz diğer beşyıldızlı otellere büyük haksızlık olur akşam yapılan programlarda çok kötüydü maalesef çok pişman olduk,Negative
yeni aldım kullanıyorum ancak çok beyaz tenkiyim ve biraz turuncu gibi bi his verdi . kapatıcılığından memnnum fazla beyaz tenli olmayanlara tavsiye ederim,Negative
 bu ne ya benim bildigim bir kişi bi kahraman olur civil war cekilse hangisini oynucak bu adm hollywood bnce sacmalıo artık ,Negative
berbatyorumlara sakın andanmayın hotel dışardan güzel ama sakın içersini sormayın odalar hastane odası gibi pislikten geçilmiyor bina eski sarmaşık dolmuş her taraf yemekler içler acısı nasıl bu hoteli beğenenler anlayamıyorum size tek tavsiyem parasının uygun olduğuna aldanıp gitmeyin,Negative
" Arkadaşlar filmi beğenmişler ama bana göre mantık hatalarına gömülmüş bir film.Kaybolan gençler dağdaki yaratıkların şeklinden hiç bahsetmiyorlar.Bunlarda kimki demiyorlar, sanki bunlardan çok varmış gibi davranıyorlar.Sadece kaçarken birbirlerine aşık oluyorlar. Bu yaratıklar,yüzüklerin efendisindeki orglara benziyorlar, nasıl bu hale gelmişler.Üstelik tüfek ve araba kullanmasını nasıl, kimden öğrenmişler merak ettim.Bu yaratıklar ölmüyorda, on metreden aşağı düşüyorlar cayır cayır yanıyorlar genede ölmüyorlar.Buyüzden izlerken gülme krizlerine girgim, çocuk filmi gibi olmuş.Acaba dedim Rambo yada Gladyatör ormanda olsaydı bu yartıklarla başedebilirlermiydi.Filmden anladımki ormanda sadece yedi cüceler olmuyormuş. ",Negative
beklediğim gibi değildi,Negative
 okadar da iyi değildi... Aslında aksiyon filmleri içinde en yorucusunu izledim herhalde... Az önce çıktım sinemadan... Ne o öyle omuzları dik sürekli koşturen tosuldayan bir boğa tamam anladık adrenalin ama filmin başı bile can sıkıcıydı adam biraz ruh katar evella ruh o zaman daha güzel olabilirdi.yani sinemadan çıktıktan sonra insan biraz filmin etkisini üzerinde taşımak istiyor ama ben şu an pek bişey hissetmiyorum film ile ilgili.tamam filmlerde sekse falanda karşı değilim ama işi şakaya vurucaz diye fazla abartmışlar . bilmiyorum belki de film tabi hangi katagoriye giriyosa o tarz bana göre değil sanırım ,Negative
 Hristiyan motifleriyle konulanmış bir film. Görsellik çok iyi deil. Bence izlemeye değmez... ,Negative
otel güzel sadecemerhaba otelde bir hafta kaldım otel görünüm olarak mekan olarak çok güzel gittiğinize değer belki ama rusya da tatil yapmış gibi oluyorsunuz o kadar çok kazak ve rus var ki Türk bulmak imkansız gibi sadece çalışanlar var otelin en kötü yani animasyon ekibi bir kere bile bizlerle ilgilenmediler ve hiçbir programlarında Türkçe konuşmuyorlar sadece rusca konuşuluyor ve hiç bir şey anlamıyoruz başka otellerde iki üç dili aynı anda konuşuyorlar bur da iki dili hatta ana dillerini kullanmıyorlar bile buda tatilden hiç bir şekilde keyif almamanızı sağlıyor saat  oldu mu otelde hayat bitiyor ne bir eğlence ne bir müzik yok sözde diskosu var ama bir kere bile çalışırken görmedik mini bar bozuk soğutmuyor diyoruz bu kadar ancak diye cevap veriyor teknik servis onuda ayrı kutluyoruz  yıldızlı bir otel ama asla Türk misafirlerine hitap etmiyor,Negative
 TRT 1 filmlerinden diycem ama utanıyorum çünkü son zamanlarda çok iyi filmler veriyorlar.Haksızlık etmeyelim. ,Negative
urun marka ama cok başarılı degıl ufacık çocuk elıyle boya yapıyor güzel ama yıkayınca hemen çıkması bekleniyor nerde hem kendı elımı hem cocugun elını uzun sure yıkamak zorunda kaldım çocuk bır daha oynamak ıstıyor ama ben oynaması ıcın vermeye korkuyorum yıkama derdı olduğu ıcın ,Negative
fiyatına göre idare eder ama çok beğenmedim ,Negative
Tmm onlar da ölsün senin de gönlün olsun ,Negative
para vermeye değmez...,Negative
kesinlikle tavsiye etmm,Negative
"ekran küçük,ram yetersiz,cozunurluk az,artırılabilir hafıza yok. i̇yi ozellikleri her telefonda var zaten. sırf marka için bu cihaza1000 lira fazla ödendiğini düşünüyorum.",Negative
"standart, sadece yatak.çok bir şey beklemeyin. kumaşı kaygan. alez gerekiyor. bir kez kullandım ama az çok kestirebiliyorum ki rahat bir yatak değil. ben gibi uyku problemi olanlar için ideal değil.yayları yatarken hissedebiliyorsunuz.basit duruyor.kalite hissedemiyorsunuz.hava delikleri yok resimdeki gibi. ben geçici olarak aldığım için çok incelemedim. fiyatı ucuz diye aldım. daha sonra misafir yatağı yapacağım. ama yine de daha iyi bi yatak alsaydım dedim yani kullanınca.",Negative
telefonla ilgili bir sıkıntı olduğunda ne müşteri hizmetlerine ne de yetkili servislerine ulaşılamıyor ben bu konuda sıkıntı yasadım.telefon alacaklara bu konuyu göz önüne almalarını öneririm.,Negative
"uruns es kalıletsı olarak dger meshur markalara kafa tutar cınsten. kulaklık işe yaramaz.
ama bu ne alaka kı alma sebebım olan bluetooth yok..
tum sıtelerde bluetooth var dye yazan am aolmayan bı urun.
ıade edıyorum umarım sorun olmaz",Negative
iyice araştırdım bu ürünü almadan. ama sonra tüh dedim. demek ki iyice araştıramamışım. öncelikle yazılımı gayet iyi. arayüzü güzel ve kullanışlı. görüntü kalitesi süper. özellikle hd lerde fevkalade. kanal geçiş hızlarında hayal kırıklığı yaşadım. 2-3 sn yi buluyo. bu da beni rahatsız ediyo açıkçası. ayrıca en büyük sorunu kanal geçişlerinde tv donuyo yaa. böyle bişey hiç görmedim. ilk başlarda sıkıntı yoktu. ama şu anda kanalları üst üste 10-11 defa değiştirdiniz mi ekran donuyo. tek çaresi fişi prizden çıkartıp tekrar takmak. imkanım olsa değiştiririm inanın. malzeme kalitesi sıfırın altında.bazı arkadaşlar ısınma yok demişler. bana gelen ürün başka bi ürün mü acaba dedim kendi kendime. altı o kadar sıcak oluyo ki tv ye monte etmeye korktum cihazı. kumandası büyük ve fena değil.led gösterge gayet iyi. ben tv nin sol altına üstten yapıştırdım. iyi de oldu. genel olarak memnun kaldım mı? tabii ki hayir..,Negative
" 15-18 yaş arası zengin, şımarık, elitist amerikan kızlarının oynadığı bir film daha. haliyle tüm dünyada bunlara özenen o yaşlarda baya bir çocuk olduğu düşünülürse bu türde film yapmamak kazı yolmamaktır. ",Negative
Nenen ölsün sarıı gelinnn ,Negative
"bu kitabı almadan çok araştırdım herkes öve öve bitiremiyordu çok ağladık vs diye. ben ki çok duygusal ve kitap kurdu biriyken 1 haftada anca bitirdim. kitabın daha başındayken sonunu tahmin edebiliyorsunuz ve dön dolaş aynı tarz olaylar, bu nedenle hiç sürükleyici bulmadım. emeğe saygı duyuyoruz tabi ki ama ancak ehh diyebilirim.",Negative
 yıllardan beri izlediğim en kötü film. hatta o kadar kötü ki kült olabilir. rezalet ,Negative
yazma 4 mb/sn,Negative
riskli mart cumartesi akşamı otele giriş yaparak resepsiyona aracın anahtarını teslim ettik sabah anahtarı alıp çıkış yaptığımız esnada dolu olan yakıt depomuzun lambasının yandığını farkettik   yakıtın hiçbir önemi yok ya bir kaza olsa idi ya birine birşey olsa idi bu otelde yönetim zaafiyeti var personel ve resepsiyon çok amatör  kimse aracının anahtarını resepsiyona bırakmasın ayrıca odaların ve lavaboların temizliği hiç iç açıcı değil sanki biz odaya girmeden  dk önce diğer konuk çıkmış yerler berbat lavabolar en son  hafta önce ciflenmiş gibi ve  yıldızlı diye geçen otelin açıkbüfe kahvaltısıda içler acısı  kahvaltıya katılmamanızı tavsiye ederim fiyat uygundu sadece,Negative
" ne zaman adam gibi bir turk filmi izlicez ya bu ne bole film die cıkarmıslar,4-5 arkadas bi araya gelsen bundan daha ii film yapılır.. ",Negative
Kilo veren göt açıyor ne tuhaf denklem aq ,Negative
berbat bir otelyemekler çok kötü odalar çok pis personel özelliklede resepsiyondakiler çok ilgisiz,Negative
" film guzel degil maalesef,Turk sinemasında tek başarılı korku filmi Beyzanın kadınlarıydı bence,bu film ise korkudan ziyade sıkıntı verici ve bunalıp salondan ayrılan izleyici sayısı yuksekti,inanın oyuncular bile filmi cekerken sıkılmış olabilirler ",Negative
Ooo Kafir,Negative
hevesle alınacak bişey değil yüzeyi ve bandı jı kelitesiz,Negative
 Tamam gereksiz bir film yapılabilir; ama ne kadar gereksizlik varsa bu filmin üzerine toplanmış... Seyredilmesi bir yana fragmanına bile göz atılmamalı derim ben... ,Negative
"Makina bozuk çıktı çalışmıyor mağazaya yazdım şimdi cvp bekliyorum
Aslında alırken mağaza yorumlarına bakmıştım",Negative
Bence buyorumu kapat Salaklığını yüzüne vurdurma Buşon ile tirbuşan farklı şeyler Tamam biz troluz ama sizde harbi salak sınız yani Sabki buralara mısır çöllerinden gelmişsin ,Negative
 Film bence vasat bir filmdi.Gereksiz sahneler var 1 saati kesilmiş olsa farketmez amcanın pısırıklığı zaten fimin 5.dakikasında belli ediyor kendini fazla oyalama var.Son sahneleri de şiddettin güzel işlenmesinden çok Evde Tek Başına serilerini hatırlattı.o dönem için iyi film bu dönem için kötü film bilmem ben her dönem için vasat bir film.. ,Negative
urun tahmın ettıgım kadar buyuk degıl tostu kagıt gıbı ınce yapıo ama tostta hıc kızarma yok hamur gıbı oluyor urunu gerı ıyada edecegım,Negative
"bu fiyata aynı kalitede fırçalar mevcut.ilk defa bana göre  yüksek fiyata bir fırça aldım ,umduğumu bulamadım.hepsi burdaya teşekkürler.siparişimin ertesi günü elime ulaştı.",Negative
 Bu nedir böyle ya...Cameron Crowe nasıl böyle bir film yaptı inanamıyorum.Sinema tarihinin yüz karası filmlerden birisi.İnsanları bayıltmak için Cameron Crowe elinden geleni yapmış.Başarılıda olmuş. ,Negative
 Film içerside sürükleyicilik namına hiçbirşey yok. karakterler oturmamış ve karakterleri daha çözemeden film bitiyor. olumlu denebilecek tek birşey varsa o da filmin sonunda söylenen filmi özetleyen ve hayatımıza farklı bir bakış açısı yakalan çok anlamlı bir cümle. hepsi bu başka hiçbir şey yok. aradım ama gerçekten bulamadım :-) ,Negative
rezalettam bir rezalet ve hayal kirikliği yaşadim tek kelime rezalet  başka kelime bulamiyorum  işletme sahibi kimse personelden başlamali işe,Negative
" 3 saate yakın olan filmin ilk 2,5 saat filmin konusunun ne olduğunu anlayamadık.2 saat o kadar sıkıcıydı ki... karakterleri izlemekten sıkıldık.fragmanında aksiyon var sandık şu insanları kurtardıkları ve hapisane sahnesi olmasa ne yapardık bilmiyorum... tek kelime ile iğrençtiiiii ",Negative
" Çok kötü. Yani parlayan vampirler mi? Açıkçası korku öğeleriyle romantizmin yan yana getirilmesinden oldukça zevk alıyorum. Hatta Underworld ü büyük bir zevkle izlemiştim ancak Twilight vampirlere bir hakaret. Ayrıca sadece 14-15 yaşındaki insaların seveceğini söylemek bence yanlış bir yorum olur çünk 15 yaşındaki bir kız olarak bu seriden nefret ediyorum. Kitaptan bile daha kötü olan bu filmin vasat oyunculukları, berbat yönetmenliği ve iğrenç senaryosuyla bu kadar popüler olabilmesi oldukça garip. ",Negative
 Övgü cümlelerine kanıp bugün filme gittim ama büyük hayal kırıklığıyla karşılaştım. Kendini tekrar eden sahnelerin yanında filmin aşırı derecede ağır ilerlemesi sinema ruhumu aldı götürdü. Bunun yanında film sonlarına doğru verilmek istenen gereksiz duygusal hava beni iyice çileden çıkardı. Aklı olan bu yoğun sinema haftasında bu filmi tercih etmesin. Kesinlikle benden tavsiye gitmeyin ,Negative
Alalı 1 ay olmadan bozuldu malesef servis e vermek zorundayım,Negative
üründen hiç memnun değilim aldıktan 2 hafta sonra tıklama sorunu oldu ve oyunun ortasında iken tuşlarından birisi kırıldı ,Negative
