text,label
Bunun için mi izin verdiniz bana?,neutral
Beni Parise götürmen için 10.000$ veririm.,neutral
Sendeki amcik kimsede yok,informal
katılmayan ölsün,informal
"Ona yaptığım gibi, bana bir deli gömleği giydirmeye çalışıyor.",neutral
ibrahim tatlıses izmirlileri uyandırmamız lazım uyuyorlar çünkü o derin uykudan hâlâ uyanamadılar,informal
"Kendisi, aynı zamanda 2006 FIFA Dünya Kupası'nda Suudi Arabistan Millî Futbol Takımı adına kadroya çağrıldı.",formal
"Manâsı, harika hissetmektir.",neutral
etrafı beyaz çikolata kaplı muz fındık ve karamelden oluşan,informal
Yukarı çıktığında kendini ele verecek.,neutral
Panoromalarda en iyilerden bahsedilirken sürekli Cemal Can dan bahsedilmesi tırnaklarıyla kazıyarak yaptı bu başarıyı,informal
Ağaçların üstüne çıkmalıyız.,neutral
Mesela artık biri gelsin hiç gitmesin.,informal
"Sizler """"gerizkâlı"""" ve """"cahil"""" sözünün tam karşılığısınız !",informal
Bu vahşi hayvanları evcilleştirmelisiniz yoksa hasta bir keçi gibi bizi katledicekler.,neutral
Ağlamamak için tek bir nedenim daha kalmadı tam zamanında,informal
"Tunceli’nin Çemişgezek İlçesi'nde yaşayan ve ailesine destek olmak için bir taraftan koyunlarını otlatırken; diğer yandan ders çalışan TEOG birincisi Mahir Gündoğdu, Robert Koleji’ne girdi.",informal
Sevecen zavallıların çok eskilerden beri kullandığı tarihi bir yöntem var.,neutral
Eminim ki tüm ailesinin aynı çatı altında bulunmasından mutluluk duyacaktır.,neutral
İnandığım bir şey var mı hatta emin değilim.,neutral
ceg şirret biri şiddet dolu çirkin çirkef biri,informal
"Ve Kuran, onlar için bir körlüktür.",neutral
kafanı kırmamı istemiyosan yol al aslanım,informal
"GV'nin Mountain View, San Francisco, New York City, Cambridge, ve Londra'da ofisleri bulunmaktadır.",formal
Şu anda üzerinde çalıştığın bir şeyler var mı?,neutral
defansın arkasına atılan duz kosu kitabını söle bi acalım bu eleman seni ben deil de baskası sikdi die mi zırlıyo kac tivittir ben mi yanlıs anladım su iliskiye bak amq vıcık vıcık elime bulasdı ne kadar low levet hayatlar bunlar amq karımı baskası sikti die aglıon,informal
Futbola doğum yeri olan Sakarya ' da başladı.,formal
Daha sonra 2. Lig'de ( o zamanki ismiyle 3.,formal
"' '' Stangheck '' ' Almanya'nın kuzeyinde Schleswig-Holstein eyâletinde, Schleswig-Flensburg iline bağlı bölge.",formal
Saraya Clevesli Anne'in nedimesi olarak girdi.,formal
Başrolü oynayan Uğur Polat güçlü sahnesiyle oyunda dikkatlerin dağılmasını önlüyor.,formal
"New Jersey dışında fırının operasyon noktaları ; Philadelphia, Las Vegas ve New York'tur.",formal
Yarışmacılardan biri Ermenistan'dan olmak üzere 5 ayrı kıtadan gelmiştir.,formal
Saldırılar bilhassa Paris'teki Île-de-France bölgesinde meydana gelmiştir.,formal
Ve bu konuda yapabileceğin hiçbir şey yok.,neutral
"Öyle deme ev almış, borca girmiş. Artık haftada 3 gün çalışmalıymış. Düşünsene haftada 3 gün çalışıyorsun. Resmen insan hakları ihlali bu!",informal
Keşke o gece annenin başı ağrısaymış,informal
Büyük Ermenistan kurma girişimleri sona ermiştir.,formal
'' ( Daniel Gabriel Fahrenheit ) ''Çöl boyunca iki yüksek bölge vardır.,formal
Seni kaybettiğimi sanmıştım.,neutral
YÖNLENDİRME Afganistan Devrimci Kadın Birliği,formal
Bu uykusuzluk olayı yetti.,neutral
"Syd, Mike seni değersiz buluyor.",neutral
Aynı zamanda BK Neptūnas'ta ligden çekilmiştir.,formal
"Osmanlı İmparatorluğu Yanya, Selanik ve Girit’in Yunanistan’a ait olduğunu kabul etti.",formal
Filmin seti Fransa'da bir taşra şehrinde kurulmuştur.,formal
En sevdiğim şaka ya da şekerciler.,neutral
Atatürk siksin seni göt veren,informal
Aynı sene takımdan ayrılarak Batı Almanya'da düzenlenen 1974 FIFA Dünya Kupası için Hollanda'nın başına geçti.,formal
Çukurova Holding ( Yönetim kurulu başkanı ),formal
Illinoiste o kadar çok dostumun olduğunu sanmıyorum.,neutral
Saint Kitts'in en büyük üçüncü ; Saint Kitts ve Nevis'in en büyük dördüncü bucağıdır.,formal
Yani ondan haberin var mıydı?,neutral
"Bunlardan Got to Be There '' ve Ben '', The Jackson 5 grubunun bir ayağı olarak yayımlanmıştı.",formal
Ben birseyi merak ediyorum.,neutral
"Bir gün doğru kız gelecek ve beni alacak, evleneceğiz.",neutral
"Gazeteyi alıyor musunuz, almıyor musunuz?",neutral
"Pekâlâ, sanırım onu Teslamla vurabilirim.",neutral
"Biz başaramazsak, eski dostum, kendini kurtar.",neutral
- Çünkü ben senin annenim.,neutral
Dallasın dışında bir tıp merkezine terk edilmişler.,neutral
Horus Asasının yerini bulmaya çalıştığını düşünüyoruz.,neutral
YÖNLENDİRME Do n't Stop 'Til You Get Enough,formal
Geceleri ise Ankara'nın çeşitli yerlerinde sahne alıyordu.,formal
O sırada Merle Dixon ( Michael Rooker ) kardeşini korumak için kontrolü ele alır.,formal
sen daha tatlisin evlenelim skdkfk,informal
"Otranto Boğazı, İtalya ve Arnavutluk arasında,",formal
"Assurlular, silahlarını törenle Akdeniz’de yıkarlar.",formal
emirhan yani ben de onu savunuyorum zaten,informal
Bu söylemi Yeni Osmanlılar cemiyetinin kuruluş belgesinde göstermiştir.,formal
Allahım bunlar ve bunların çocukları kazanamasın inşallah. Eğitim sarfiyatı olur.,informal
cm olanın kafasını eşek arısına soktur bak istediğin kıvama gelir,informal
İlk oyunum izleyiciye yeni sunuldu PS 122(galeri)de.,neutral
"Finalde kısa programda 60.94 puan ile dördüncü sırada, lider Miki Ando'nun 5.2 puan gerisindeydi.",formal
Büyük yarak istiyorsan zaten insanlıktan çıkmışsın git eşeğin yarağini soktur boğazından çıksın yarak,informal
"Kategoria Superiore : 2012–13,2013–14,2014–15",formal
"Seni, annen kadar sevecek ve baban kadar merak edecek kimse yoktur",informal
"Tamam, 45 dakikalık yolumuz var, tamam mı?",neutral
Kısa programda Sasha Cohen ve Sarah Hughes'un ardında üçüncü sırada yer alan patenci ; serbest programda iyi bir performans sergiledi ve 9 hakemin 8'inden birincilik yönünde değerlendirme aldı.,formal
Ne sokmuşum be acıdan yerinde kıvranıyorsun Ettiğin küfürler konuşacak beynin olmadığının da bi ispatı Hepsini sana iade ediyorum Mal nisanda bu değer biçilmiş Bu güncel değeri değil Belhanda var işte orda Kendi kendine laf sokmaya devam ediyorsun soytari gibisin,informal
hakkında bilgin bulunmayan şeyin ardına düşme çünkü kulak göz ve gönül bunların hepsi ondan sorumludur,informal
Daha önce bunları birlikte yaşarken görmedin mi? Hiç.,neutral
tatlım kaşına faça atmışsın ama inan ki korkmadım senin serseri kız tavır ve ayakların bana sökmez,informal
"- Ben de sizi aradım, ama...",neutral
'' Delvin N'Dinga '' ' – ' '' Auxerre '' ' – 2008–11,formal
Benim için ihtimaller yüzde 40 olsaydı fena çuvallardım.,neutral
Clint Eastwood başrol olarak her üç filmde de gözükmektedir.,formal
"Bir televizyon programına katılan Sinan Çetin bu konuda şunları söylemiştir : ''Film o kadar dramatik gidiyordu ki, filmin iyi kalpli kahramanının sevdiğini elde etmesini çok istedik.",formal
Kamu personel sisteminde Memur Sen in teklifi ve ısrarıyla iki kez kadroya geçiş düzenlemesi yapıldı Çok da iyi yapıldı,informal
e spor oynayanın gram aklı yoktur,informal
hâlâ beşiktaş o maça çıkacak diyen dangalak var mı,informal
kaza ve kaderine rıza gösteren hayırlı ömür salih evlât dünya ve ahirette güzellik ihsan et ana ve babamızı da mağfiret,informal
o bahsettipin orospu evlâdına burdan sesleniyorum  7 sülalenin amk senin,informal
Şahtı istasyonunda Çikatilo ile karşılaştı.,formal
"'' ), 2009 Eurovision Şarkı Yarışması'nda Jóhanna Guðrún Jónsdóttir'in İzlanda adına seslendirdiği şarkıdır.",formal
o kazandığımız kupa varya onu götünüze sokim bi rahat durun be kuduruklar,informal
Sekai çiftinden daha çok moment veriyorlar aq itiyle,informal
Cumhurbaşkanımız Cuma namazı sonrası medya mensuplarının sorularını yanıtladı,informal
O çocukları görmek istiyorum.,neutral
Az önce emirlere tepki verebildiklerini gördüm.,neutral
"Premier League ekiplerinden Aston Villa'da, yedek takım antrenörlüğü yapmaktadır.",formal
papa da az yavşak değil oturduğu som altın koltuğu satsa afrika da aç kalmaz,informal
tudor tam bir gerizeka fenerhabce trabzon macında ispatlamıstı bunu zaten 4 üncü gölü yedikten sonra 78 inci dakika,informal
Geri kalanlarının da oğlu II. Yakub Bey'de kalmasını rica etti.,formal
Lleyton Hewitt'e karşı : 17-9 ( son karşılaşmayı kaybetti ),formal
YÖNLENDİRME Nilüfer Belediyespor ( bayan voleybol takımı ),formal
"Karasal iklim yaşanmakta olup ; yazlar sıcak ve yağışsız, kışlar ise uzun ve kar yağışlıdır.",formal
Terbiyesiz Yeşim,informal
Hemşire sorduğunda da hoş olmadı.,neutral
"Uçuş, Makassar Boğazı'nda pilot hatası nedeniyle kazayla sonuçlanmış ve uçaktaki 102 kişinin ölümüne yol açmıştır.",formal
keşke sadece ayyaş olsa at hırsızına benziyo oğlun havva anne,informal
Daniel'in ilk albümünün prodüktörlüğünü Modern Talking'in beyni Dieter Bohlen yapmıştır.,formal
YÖNLENDİR Ukrayna 21 Yaş Altı Millî Futbol Takımı,formal
kırk orospu bir araya gelse senin gibi bir orospu çocuğu doğuramaz,informal
YÖNLENDİRME Kürtün Barajı ve Hidroelektrik Santrali,formal
"Kısacası, ilk trenle Belgrada geri gönderilecek.",neutral
Afyonkarahisar'ın merkezine 44 km uzaklıktadır.,formal
Umarım bu defa araba demek istemişsindir.,neutral
Albüm için Hans Zimmer ile birlikte çalıştı.,formal
Bu arada Demirbaş Şarl ile ilgili bir çalışması nedeniyle İsveç hükümeti tarafından ödüllendirildi,formal
Gwyneth Paltrow - Beyoncé'yi sahneye davet etti,formal
Barikatın ötesinde hayalini kurduğun bir dünya görüyor musun?,neutral
ananın amı bu nasıl hacamat yamyam gibi derisini yüzmüş kızın,informal
düğün var dediler geldik,informal
Zaten sizinle çalışmak istemiyorum.,neutral
1952-1960 arasında dönem dönem Bulgaristan Millî Futbol Takımı'nı çalıştırdı.,formal
sen malsın cidden malsın mal,informal
"İkinci Caddedeki karakola gidip... teslim olacaksın, hem de hemen.",neutral
Dr. Serdar Savaş Cumhurbaşkanlığı’na adaylığını açıkladı,informal
"Sen benim büyük kahramanımsın, sevgili oğlum.",neutral
"Babacan"" duygusuymuş! Okuyunca kan, beynime sıçradı! Bu ülkede ""kalçamızı ellemek"" serbest öyle mi!Kadınlar, neredesiniz? Yargı eliyle taciz kapısı aralanmış, haberiniz var mı?",informal
... aniden işsiz kaldıkları için suça yöneldiler.,neutral
Yıl olmuş 2020 hala Alevi Sünni muhabbetinden dolayı ilişkiler bitiyor rezalete bakar mısınız,informal
Rochefortun iddialarına karşı gelebilecek tek kişi o.,neutral
natonun soytarı benzeri özür dilemis şerefli biri olsa böyle kahbelik olmaz sizin ne mal olduğunuzu bilmeyen duymay,informal
"Dosya : Sacrifice_of_Noah_michaelangelo.jpg| '' Nuh'un bir kurban adaması '', Ayrıntı.",formal
eski sevgiliden adi anilmamasi gereken kisi diye bahsetmek,informal
Bir KANGALI otobüsün bagajına kapatıp satan orospu oğlu orospu çocukları bu güzel canın boğularak ölmesine neden olmuş Umarım acı içinde can çekişerek geberirler Böyle değerli bir ırkı satın almaya kalksan tane prosedür çıkıyor karşına,informal
seyy sari da fena olmaz kararsizim,informal
Yapabileceğim tek şeydi bu.,neutral
Sana aşığım Paulie. Söyle ya da bu dansı burada bitir.,neutral
Bir ben vardım bir de benim aynada yansıyan görüntüm vardı.,informal
Hemde yalakanın önde gideni.,informal
Götlek seni olay şu içi Boştan çok ses gelir,informal
Marşın aslında Stalin`e atıfla bir dize bulunuyordu.,formal
Voltaire gibi büyük bir yazarın koruyuculuğunu yaparak eğitimini tamamlamasını sağlamıştır.,formal
dünyaya trol olarak geldiğini kanıtlayan anlar,informal
Yırtık kullanılmayan 2. el pantolonları kesip sıfır şort yap,informal
Kahrolası Shack bugünü kötü günler defterine yazacak.,neutral
Bununla ilgili bir şeyler olmalı.,neutral
Babaya bak aq aptal anonimleri sik kadar aklınız yok,informal
"- Üzgünüm Sarah, otobüs gecikti.",neutral
Ya bir sktir git lafa bak iticiymiş ulan siz mi belirliyorsunuz millet ne giyecek biri şortluya tekme atar diğeri kapalıya itici der Bir de karını diğer soytarı ile kıyaslıyor boş konuşmak ne kadar kolay,informal
Hız rekoru kimde bilmem ama otobüs şoförü kesinlikle rekor kırdı.,neutral
YÖNLENDİR Eurovision Şarkı Yarışması'nda Bulgaristan,formal
"“Ayakkabılar eskir be. Her şey eskir, bak sen hâlâ sevdiğimsin, sen eskime.”",informal
- Bunu benden almaya hakkın yoktu.,neutral
Eyaletin Kırgızistan ve Özbekistan'la sınırları vardır.,formal
Siyah beyaz taşlardan bir sızıntı olduğunu gösteriyor.,neutral
Ancak Türkiye'nin önde gelen çok sayıda sınai ve ticari teşebbüsün yönetim merkezi ilçe sınırları içindedir.,formal
Küçük yaşta iken bir akrabası tarafından Cezayir'e götürülmüştür.,formal
"Mimarsız Mimarlık, Mimarlı Mimarlıktan fersah fersah ileridedir",informal
Bu da Allaha göre oldukça kolaydır.,neutral
2. Manuel Valls Hükümeti'ini fazla sağda bularak hükümette yer almayı reddetmiştir.,formal
"Bassim Abbas – Diyarbakırspor 2009–10, Konyaspor 2010–11",formal
yeni motor aldım gelin bunuda çalın orospu çoçukları,informal
böylelerini sikeceksin,informal
"Kesinlikle kaçmıyorum... üzgünüm,",neutral
İdeolojilerini bu yolla aktarıyorlar.,neutral
Bu kitabı sana indirmiş olmamız ve kendilerine okunması onlara yetmez mi?,neutral
5 Yıl Sonra Hamamda Durum diye bir konuşma planlıyorum. Eğer korona izin verirse,informal
Hala birbirimize kızgın mıyız?,neutral
Kurban lara göz dikmişsin Eko Hayırdır Kilise Havra sinegog dolaşmalarından sonra MÜSLÜMAN olmayamı Karar verdin Yoksa Kurbandan gelen paraların gideceği yermi Daha Önemli AliyA_ jejuni_jeju,informal
- Geceleri yalnız mı izliyor?,neutral
Dur sana başka bir hikaye daha anlatayım.,neutral
Kesinleşene kadar kimseye bir şey söylemedim.,neutral
ben seninle atmaca tadında yaşıyorum bu güzelliği harikasın,informal
"Ordu iline 66 kilometre, Fatsa ilçesine 14 kilometre uzaklıktadır.",formal
"Werner Herzog ; Oyuncular, Nicolas Cage, Val Kilmer, Eva Mendes, Xzibit, Brad Dourif",formal
Cumhurbaşkanı Turgut Özal'ın ölümünün ardından yas yayını yapmıştır.,formal
`` Sen gittikten sonra toparlanamadım Uğraşmadım da,informal
- Nasıl göründüğünün farkındayım. - Tahmin ettiğiniz kadar çılgınca değil.,neutral
Sana öyle bir sıkıntı vermek istemem.,neutral
"Bayan Evans, seni sevmek istiyorum tüm ışıklar açıkken.",neutral
Yönetim merkezi aynı isimli Zencan şehridir.,formal
Asla yeteri kadar uzun sessiz kalamazsın.,neutral
çocuk umuttur sevgidir ülkenin geleceğidir  dünya çocuk hakları günü kutlu olsun,informal
"7,000i iptal edip, 1,500e alçalın.",neutral
takipçisi azmış sikmeye gitti onu,informal
Çünkü cesur Führerimiz muhteşem bir adam fakat o da hata yapıyor.,neutral
Sus amca sus mafya konekşınlarımı devreye sokturma şimdi,informal
eski sevgilime 2 yıla yakın orospu olcaksın diyordum haklı çıkmışım insanlardaki ışığı görüyorum amk,informal
Akşam yemeğinden sonra mı?,neutral
Umarım sen benden daha şanslısındır.,neutral
Doğaya bile doğal olmayan bir şekilde cevap verirdi.,neutral
"Araştırmamın bir parçası olarak, onları bir hafta gözlemlemiştim.",neutral
Arnavut barÄ±Å gÃ¼Ã§leri TÃ¼rk komutasÄ± altÄ±nda hizmet verecekler.,neutral
Çanakkale'nin Gökçeada ilçesinde yerleşik meslek yüksekokuludur.,formal
"Filmin başrollerini Brad Pitt, Sean Penn ve Jessica Chastain paylaşmaktadır.",formal
Şeytanların suçları tek tek ifşa ediliyorİkiz kulelerin kontrollü yı?ıldığı bilimsel olarak ispat edilmiş.,informal
Ne olmuş? Taktimi çocuk hazırlar.,neutral
hassiktir zındık piç,informal
**Cumhurbaşkanı - Émile Loubet ( 1899–1906 ),formal
Daha ne kadar çirkin aşağılık pisliklerini yapıp Atatürk!ün arkasına sığınacaklar merak etmekteyim,informal
"Sen, kader ve talih kölesi.",neutral
"' '' Wattenbek '' ' Almanya'nın kuzeyinde Schleswig-Holstein eyaletinde, Rendsburg-Eckernförde iline bağlı bölge.",formal
Daha sonra ise David Trezeguet ve Emanuele Belardi gibi önemli isimler kadroya katıldı.,formal
Bakıcının batacağını nereden biliyordun?,neutral
Bu tagı açan şizofren gavat kimse çıksın ortaya bir kaç şey söyleyeceğim,informal
Artık hayatını bir tek erkeğe adayan neşeli kadın yok.,neutral
hiç yaklaşma aptal insanlara alerjim var bebeğim,informal
Galiba bizim oğlanın güveni yerine geldi.,neutral
Düşüncemi toparlayamıyorum ve yazarken işteymişim gibi geliyor.,neutral
"Batısında Ege Denizi, kuzeyinde Karadeniz ve güneyinde Akdeniz bulunmaktadır.",formal
Ne halt etmeye aramıza girdin?,neutral
Tüm şebeke bilgisayar bağlantıları çalışmaya hazır.,neutral
git sen kumda oyna bebe,informal
sen okudugun bölümde atomu parcaliyorsun sanki pezevenk,informal
Zamanın en popüler heykeltıraşı olan Antonio Canova tarafından beğenilmiştir.,formal
Cesare Prandelli'nin takımdan ayrılmasyıla yerine Hamza Hamzaoğlu geçmiştir.,formal
iki şehirden nefret ediyorum biri izmir diğeri de balıkesir atom bombası olsa bu iki ile atarım djkd,informal
allah olsam IQ ya göre sevap günahları yeniden değerlendirirdim,informal
Bunların hiçbiri önemli değil.,neutral
Gwenle ilgili bir şey duydun mu?,neutral
fazla söze gerek yok cerrahpaşaduruşu,informal
(Şahitlik ederim ki Allahtan başka İlah yoktur ve şahitlik-),neutral
Katili bulamadılar değil mi?,neutral
Stanford Üniversitesi'nden bir burs kazanıp burada okumaya başlar.,formal
"Sorsanız herkes müslüman..Gerçekten sinirleniyorum.. bu kadar müslümanın yaşadığı bir ülkede neden bunlar  yaşanıyor..ahlaki, siyasi durumunu bir kenara bırakalım Günah ya GUNAH ..bir ağaç dikmenin sevabını bilseniz hayvanlara ev sahipliği yaptığı için çok sevap..vicdansizlar",informal
- Bir haftaya kalmaz aramalara başlarlar.,neutral
' '' Steven Spielberg'in filmografisi '' ' dir.,formal
gediz deltası kuş cennetine otoban yol köprü projesi yapılmaz,informal
"Yıllarca edepsizlikle bu ülkenin kaymağını yediler. Şimdi zoruna gider tabi. Hükmünüz bitti, pisliğinizde kaybolun",informal
YÖNLENDİRME Behzat Ç. Bir Ankara Polisiyesi,formal
"Hugo `` Hurley '' Reyes ( Jorge Garcia ), başarılı bir iş adamı ve hayırseverdir.",formal
Benden kurtulabilmek için kendine erkek arkadaş mı uyduruyorsun?,neutral
Küçük yaratık uçurumdan düşmek üzere.,neutral
üremesi yasaklanmalı. hastalıklı genleri dünyaya saçmasının önüne geçilmeli.,informal
"Göğüsleri, Orta Amerika'ya kışlamak için kuzeyden gelen ''B.j.",formal
"' '' Kronprinzenkoog '' ', Almanya'nın kuzeyinde Schleswig-Holstein eyaletinde, Dithmarschen iline bağlı bölge.",formal
Neden seni tanımama izin vermiyorsun?,neutral
Artık Şaban dayın da kurtaramayacak seni dallama,informal
Yaklaşık 22 yıldır Assos kazılarını yönetti.,formal
George Washington kılığına girmiş?,neutral
Herif cuma vaazında `` Ekonomiye kadar her şeyin hükmünü bu kitaba Kuran ı Kerim bakarak vermeliyiz diyor,informal
Az komuş bekliyorduk,informal
"' '' Rendswühren '' ' Almanya'nın kuzeyinde Schleswig-Holstein eyâletinde, Plön iline bağlı bölge.",formal
"Sen asla yalnız yatmazsın, Stackhouse. Bunu sen de biliyorsun.",neutral
Joe Johnson Atlanta Hawks ile yeniden anlaştı.,formal
özgürlüğüne kavuştu Bugünleri bize gösteren Allah a hamdolsun,informal
Albüm notlarını nasıl okuyabilirim LY Her Tear amp Answer Oku İndir https t co dJwnLnoAc MO,informal
Halk büyük tepki gösteriyordu polise Neden koruyorsunuz Bırakın ölsün vatan hainleri diye haykırıyordu TEMMUZDESTANI,informal
"Matthew McConaughey, Anne Hathaway, Topher Grace, Michael Caine",formal
abi bilgisayar sınavından kırk almışım öldüm gülmekten,informal
Zaman su gibi akıp geçecek.,neutral
cüce gezegen in halkaları keşfedildi,informal
Çocukluğu Sidney'in kenar mahallelerinden Graystanes'te geçti.,formal
Aman dikkat Libya'da oyuna gelmeyelim… Birileri Türkiye'yi Rusya'yla savaşa itiyor,informal
"Okumak istiyorum, özellikle de- Sessiz ol, Larki.",neutral
O sırada başka kimse geldi mi?,neutral
gerizeka insanlar acayip mutlu aq imreniyorum,informal
"Club América, 1916 yılında Meksika’nın Mexico City şehrinde kurulmuş bir futbol kulübüdür.",neutral
Türkiye Ayasofya'yı camiye dönüştürmeye cüret edemez,informal
Eğitimine halen Marmara Üniversitesi'nde devam etmektedir.,formal
Dile kolay tam 4 yıl olacak,informal
Bu başarıdan sonra Nelly'nin albümüne konuk sanatçı olmuştur.,formal
"Denzel Washington, Eva Mendes, Sanaa Lathan",formal
Mektup geldiğini söylediler.,neutral
Rüyalarımdaki kadının... taş gibi göğüsleri olmalı.,neutral
YÖNLENDİRME Tamil Elam Kurtuluş Kaplanları,formal
kardeşine zorla sigara içirmeye çalışıyor.,informal
bana bir şey söyle ilkbahar gibi çiçek aç mesela veya yağ rahmet olarak içime veya gökkuşağı ol sar ruhumu bir şey söy,informal
Çantaları değiştirmemeliydim özür dilerim.,neutral
bilemicem orasını artık alndslaşzmz,informal
Evladına sokayım onun o ç terörist ne zaman evlat oldu atcagınız baslıga sokayım sizin,informal
"Jackson'un vakıfta etkin olduğu zamanlarda, Saraybosna'da ki enstütiye kötü alışkanlıklara karşı kullanılacak ' '' 46 ton '' 'luk ilaç, malzeme ve milyon dolarlarca nakit yardımı yapılmıştır.",formal
Mattias Jonson – Brøndby IF – 1999-05 ( 131 / 40 ),formal
Aşağıdaki liste ' '' Türkiye Cumhuriyeti Çevre ve Şehircilik Bakanları '' ' listesidir.,formal
"Hayır, evliliği hiç aklıma getirmedi.",neutral
toplarız tabi müslüm baba süpersin,informal
yavşak abi akli dengesi bozuk kızkardeşini gene sikiyor kızı az kalsın bogucaktı,informal
"Uzun bir süre Likya'ya karşı bağımsızlığını koruduktan sonra, M.Ö.",formal
Daha çok Chrysler şirketinin 1980'lerdeki yeniden doğuşundaki rolü ile bilinir.,formal
Ben ve Julie için endişeleniyorsun. Erkek arkadaşımı dövdün.,neutral
Düğün ve diğer kutlamalarda havai fişek yasağı gelmesini destekler misiniz?,informal
Pazırık Kurganında bir mezarda bulunduğu gibi bu arabaların boyutları oldukça büyük idi.,formal
Süper Lig ekiplerinden Karabükspor'da kiralık olarak forma giymektedir.,formal
sınavdan önce bira içmek ders çalışırken ezberlediğiniz şeyleri hatırlamanıza yardımcı olur,informal
"Tanıştığıma memnun oldum ve eminim... Belki, alırsınız...",neutral
YÖNLENDİRME From Here to Eternity ( şarkı ),formal
Siz buna Elanur demişsiniz ama bu bildiğimiz survivor Gizem,informal
İstanbul Sözleşmesi ni uygulamayanlar kadınlara yönelik şiddetin suç ortağıdır,informal
"- Tamam, bunu yapabiliriz.",neutral
Siz sadece bir gardiyan kullanıyorsunuz.,neutral
bağzııiigg kızlar çok asifte,informal
"Erivan Belediye Başkanı Robert Nazaryan, Karabetyan'a iş ve ev verileceğine söz vermiştir.",formal
İnsanlar sana saygı duyuyorlar.,neutral
nude isterken size nude makyaj malzemesi atan erkekleri üzmeyin hanımlar,informal
Serinin ilk iki filminde Kevin Peter Hall tarafından canlandırılmıştır.,formal
Yalvarmayacağım ama sen oğlumsun ve ne olursa olsun seni hayatımda istiyorum.,neutral
çocuğu “sigara içiririm yoksa” diye tehdit etmek nedir ? o yaşta bir çocuk küfür etmeyi nasıl öğrenir ?,informal
"Önerdiğin türden yardıma ihtiyacım yok, teşekkürler.",neutral
Masum insanları öldürüyorsun.,neutral
Dışişleriyle ilgili bir konu.,neutral
Zamanın dokusuyla oynaman gerekir.,neutral
Büyütülecek bir şey değil.,neutral
ulan aptal karı senin bu söylemeninle  ona bakarsan osmanlı padişahlarınn eşlerinin hepsi yabancı,informal
"Her yanı gözlüyordu. Şöyle yakardı: Rabbim, beni şu zalimler topluluğundan kurtar!",neutral
"Ertesi sezona 4-1'lik Göztepe galibiyetiyle başlayan kırmızı-beyazlılar, ilk 7 haftada namağlup bir şekilde ilk sırada yer almış, fakat daha sonrasında alınan kötü sonuçlarla 3. Lig'e düşmüştür.",formal
Senin göremeyeceğin şeyler görürüm.,neutral
Büte kaldım galiba.,informal
Viyana Teknik Üniversitesinde doktorasını tamamlamıştır.,formal
binnurkaya harikasın ya,informal
Bu büyüklükteki bir olayla başa çıkabilecek gerekli altyapıya 9-9un sahip olduğunu düşünmüyorum.,neutral
"Helen, geldiğin çok teşekkürler.",neutral
"Yönetim merkezi, aynı isimli Uşnu şehridir.",formal
"La Liga takımlarından Sevilla FC'nun formasını giyen oyuncu, Defans bölgesinde görev yapmaktadır.",formal
Gördüğünüz gibi bir çocuğun ihtiyacı olan her şeyi temin ettim.,neutral
sende az yavşak değilsinde hadi neysee,informal
Bunu Lita S. mi tasarladı?,neutral
Kısa süre sonra Benito Mussolini İtalya'da iktidara geldi.,formal
dolmuşta ilkokul arkadaşımı gördüm kızın saçları sarı fönlü felan makyaj o biçim ben hala sabah kalınca yüzümü yıkamaya eriniyorum,informal
düğün sezonu açıldı evlenicek olan arkadaşlarınızı tagleyin bu fırsatı,informal
Yarım gün kadar gerimizdeler.,neutral
Akparti büyük hastane neden yapıyor biliyormusunuz Hastaları yürüterek öldürmek için Yorulsun acı içinde ölsün diye böyle piskopatlik görmedim,informal
Radyokaktiviteyi keşfeden Henri Becquerel'in adına ithafen konmuştur.,formal
Kurt pilotlardan biri olduğunuzu duydum.,neutral
YÖNLENDİRME 1991-92 Türkiye 1. Futbol Ligi,formal
İlk günkü güreşler Antalya Atatürk Stadyumu'nda yapıldı.,formal
2012-2013 sezonunda Erdemir SK 'ya transfer oldu ve burada iyi bir sezon geçirdi.,formal
Bunlardan en ünlüsü şüphesiz yöre halkının Nessie adını verdiği efsanevi canavarla ünlü Loch Ness’tir.,formal
Demokratik Kongo Cumhuriyeti / Etiyopya / Kenya / Orta Afrika Cumhuriyeti / Sudan / Uganda,formal
Türkiye 2. Lig İkinciliği ( 1. Lig'e Yükseliş ),formal
YÖNLENDİRME 1990 FIFA Dünya Kupası elemeleri - OFC Birinci Tur,formal
Başkenti Berlin'e taşıma kararı 90'lı yılların başında nüfusta küçük çaplı gerilemeye yol açsa da alınan önlemler bu açığın dengelenmesini sağladı.,formal
Jay-Z ve Kanye West – Watch the Throne '',formal
2010-2011 sezonu öncesi Karşıyaka tarafından kendisiyle anlasıldı açıklanmış ancak taraftardan gelen yoğun baskılar sonucu vazgeçilmistir.,formal
yerli milli diyerek memleketin mına koydunuz,informal
"Kahramanlarımız, huzurun tadını çıkarmak için Liu Kang'ın gerçek dünyadaki evine gittiler.",formal
"Bu arada heykelin kalıntılarının olduğu yerde, Ilana ( Zuleikha Robinson ), Ben'e arkadaşlarına ne olduğunu sorar.",formal
"Siktiğimin köpeklerini benden uzak tut, adamım.",neutral
Ulen bu yeni yabancı kuralı sikem belanı oyunda bile yürümüyor,informal
